characteristic	 value	 user_id	 study_name	 
ethnicityomb	.	749943	alexandersanchez.exemplars11
birthmonth	1	749943	alexandersanchez.exemplars11
religionid	1	749943	alexandersanchez.exemplars11
major	13	749943	alexandersanchez.exemplars11
birthyear	1992	749943	alexandersanchez.exemplars11
politicalid	2	749943	alexandersanchez.exemplars11
raceomb	2	749943	alexandersanchez.exemplars11
genoccupation	25-9999	749943	alexandersanchez.exemplars11
occupation	25-9999	749943	alexandersanchez.exemplars11
education	5	749943	alexandersanchez.exemplars11
zipcode	98112	749943	alexandersanchez.exemplars11
sex	f	749943	alexandersanchez.exemplars11
religion	none	749943	alexandersanchez.exemplars11
relfamily	other non-religious	749943	alexandersanchez.exemplars11
residence	sm	749943	alexandersanchez.exemplars11
citizenship	us	749943	alexandersanchez.exemplars11
dayofbirth	.	806733	alexandersanchez.exemplars11
major	.	806733	alexandersanchez.exemplars11
birthmonth	1	806733	alexandersanchez.exemplars11
religionid	1	806733	alexandersanchez.exemplars11
birthyear	1996	806733	alexandersanchez.exemplars11
ethnicityomb	2	806733	alexandersanchez.exemplars11
raceomb	2	806733	alexandersanchez.exemplars11
genoccupation	25-9999	806733	alexandersanchez.exemplars11
occupation	25-9999	806733	alexandersanchez.exemplars11
education	3	806733	alexandersanchez.exemplars11
politicalid	3	806733	alexandersanchez.exemplars11
zipcode	60565	806733	alexandersanchez.exemplars11
relfamily	atheist	806733	alexandersanchez.exemplars11
sex	m	806733	alexandersanchez.exemplars11
religion	none	806733	alexandersanchez.exemplars11
residence	sm	806733	alexandersanchez.exemplars11
citizenship	us	806733	alexandersanchez.exemplars11
dayofbirth	.	854431	alexandersanchez.exemplars11
major	.	854431	alexandersanchez.exemplars11
politicalid	0	854431	alexandersanchez.exemplars11
religionid	1	854431	alexandersanchez.exemplars11
birthyear	1994	854431	alexandersanchez.exemplars11
ethnicityomb	2	854431	alexandersanchez.exemplars11
education	3	854431	alexandersanchez.exemplars11
raceomb	6	854431	alexandersanchez.exemplars11
birthmonth	7	854431	alexandersanchez.exemplars11
zipcode	98115	854431	alexandersanchez.exemplars11
genoccupation	99-9999	854431	alexandersanchez.exemplars11
occupation	99-9999	854431	alexandersanchez.exemplars11
relfamily	atheist	854431	alexandersanchez.exemplars11
sex	m	854431	alexandersanchez.exemplars11
religion	none	854431	alexandersanchez.exemplars11
citizenship	us	854431	alexandersanchez.exemplars11
residence	us	854431	alexandersanchez.exemplars11
politicalid	-2	936397	alexandersanchez.exemplars11
dayofbirth	.	936397	alexandersanchez.exemplars11
major	1	936397	alexandersanchez.exemplars11
raceomb	1	936397	alexandersanchez.exemplars11
birthmonth	12	936397	alexandersanchez.exemplars11
birthyear	1991	936397	alexandersanchez.exemplars11
ethnicityomb	2	936397	alexandersanchez.exemplars11
religionid	2	936397	alexandersanchez.exemplars11
education	5	936397	alexandersanchez.exemplars11
genoccupation	55	936397	alexandersanchez.exemplars11
occupation	55-3000	936397	alexandersanchez.exemplars11
zipcode	92108	936397	alexandersanchez.exemplars11
sex	f	936397	alexandersanchez.exemplars11
reldenom	just a christian	936397	alexandersanchez.exemplars11
relfamily	nondenominational	936397	alexandersanchez.exemplars11
religion	protestant	936397	alexandersanchez.exemplars11
citizenship	us	936397	alexandersanchez.exemplars11
residence	us	936397	alexandersanchez.exemplars11
dayofbirth	.	975707	alexandersanchez.exemplars11
relfamily	.	975707	alexandersanchez.exemplars11
ethnicityomb	1	975707	alexandersanchez.exemplars11
birthyear	1998	975707	alexandersanchez.exemplars11
politicalid	2	975707	alexandersanchez.exemplars11
religionid	2	975707	alexandersanchez.exemplars11
genoccupation	25-9999	975707	alexandersanchez.exemplars11
birthmonth	4	975707	alexandersanchez.exemplars11
zipcode	48104	975707	alexandersanchez.exemplars11
education	5	975707	alexandersanchez.exemplars11
major	5	975707	alexandersanchez.exemplars11
raceomb	6	975707	alexandersanchez.exemplars11
sex	f	975707	alexandersanchez.exemplars11
religion	none	975707	alexandersanchez.exemplars11
residence	sm	975707	alexandersanchez.exemplars11
citizenship	us	975707	alexandersanchez.exemplars11
dayofbirth	.	1058556	alexandersanchez.exemplars11
major	11	1058556	alexandersanchez.exemplars11
zipcode	12086	1058556	alexandersanchez.exemplars11
birthyear	1968	1058556	alexandersanchez.exemplars11
ethnicityomb	2	1058556	alexandersanchez.exemplars11
politicalid	2	1058556	alexandersanchez.exemplars11
religionid	2	1058556	alexandersanchez.exemplars11
genoccupation	25	1058556	alexandersanchez.exemplars11
occupation	25-2000	1058556	alexandersanchez.exemplars11
birthmonth	3	1058556	alexandersanchez.exemplars11
raceomb	6	1058556	alexandersanchez.exemplars11
education	9	1058556	alexandersanchez.exemplars11
religion	catholic	1058556	alexandersanchez.exemplars11
sex	f	1058556	alexandersanchez.exemplars11
relfamily	roman catholic	1058556	alexandersanchez.exemplars11
citizenship	us	1058556	alexandersanchez.exemplars11
residence	us	1058556	alexandersanchez.exemplars11
dayofbirth	.	9970430	alexandersanchez.exemplars11
politicalid	0	9970430	alexandersanchez.exemplars11
education	11	9970430	alexandersanchez.exemplars11
birthyear	1965	9970430	alexandersanchez.exemplars11
birthmonth	2	9970430	alexandersanchez.exemplars11
ethnicityomb	2	9970430	alexandersanchez.exemplars11
occupation	29-1000	9970430	alexandersanchez.exemplars11
genoccupation	2931	9970430	alexandersanchez.exemplars11
raceomb	3	9970430	alexandersanchez.exemplars11
religionid	3	9970430	alexandersanchez.exemplars11
major	7	9970430	alexandersanchez.exemplars11
zipcode	77063	9970430	alexandersanchez.exemplars11
religion	catholic	9970430	alexandersanchez.exemplars11
sex	f	9970430	alexandersanchez.exemplars11
relfamily	roman catholic	9970430	alexandersanchez.exemplars11
citizenship	us	9970430	alexandersanchez.exemplars11
residence	us	9970430	alexandersanchez.exemplars11
dayofbirth	.	9973162	alexandersanchez.exemplars11
politicalid	0	9973162	alexandersanchez.exemplars11
birthmonth	1	9973162	alexandersanchez.exemplars11
birthyear	1978	9973162	alexandersanchez.exemplars11
ethnicityomb	2	9973162	alexandersanchez.exemplars11
religionid	2	9973162	alexandersanchez.exemplars11
genoccupation	25	9973162	alexandersanchez.exemplars11
occupation	25-2000	9973162	alexandersanchez.exemplars11
zipcode	44147	9973162	alexandersanchez.exemplars11
major	5	9973162	alexandersanchez.exemplars11
raceomb	6	9973162	alexandersanchez.exemplars11
education	9	9973162	alexandersanchez.exemplars11
religion	catholic	9973162	alexandersanchez.exemplars11
sex	f	9973162	alexandersanchez.exemplars11
relfamily	roman catholic	9973162	alexandersanchez.exemplars11
citizenship	us	9973162	alexandersanchez.exemplars11
residence	us	9973162	alexandersanchez.exemplars11
citizenship	.	10148029	alexandersanchez.exemplars11
dayofbirth	.	10148029	alexandersanchez.exemplars11
education	.	10148029	alexandersanchez.exemplars11
ethnicityomb	.	10148029	alexandersanchez.exemplars11
genoccupation	.	10148029	alexandersanchez.exemplars11
major	.	10148029	alexandersanchez.exemplars11
politicalid	.	10148029	alexandersanchez.exemplars11
religion	.	10148029	alexandersanchez.exemplars11
religionid	.	10148029	alexandersanchez.exemplars11
residence	.	10148029	alexandersanchez.exemplars11
birthmonth	12	10148029	alexandersanchez.exemplars11
birthyear	1968	10148029	alexandersanchez.exemplars11
raceomb	5	10148029	alexandersanchez.exemplars11
sex	f	10148029	alexandersanchez.exemplars11
citizenship	.	10236417	alexandersanchez.exemplars11
dayofbirth	.	10236417	alexandersanchez.exemplars11
education	.	10236417	alexandersanchez.exemplars11
ethnicityomb	.	10236417	alexandersanchez.exemplars11
genoccupation	.	10236417	alexandersanchez.exemplars11
major	.	10236417	alexandersanchez.exemplars11
politicalid	.	10236417	alexandersanchez.exemplars11
raceomb	.	10236417	alexandersanchez.exemplars11
religion	.	10236417	alexandersanchez.exemplars11
religionid	.	10236417	alexandersanchez.exemplars11
residence	.	10236417	alexandersanchez.exemplars11
birthyear	1969	10236417	alexandersanchez.exemplars11
sex	f	10236417	alexandersanchez.exemplars11
dayofbirth	.	10257550	alexandersanchez.exemplars11
education	.	10257550	alexandersanchez.exemplars11
genoccupation	.	10257550	alexandersanchez.exemplars11
major	.	10257550	alexandersanchez.exemplars11
politicalid	.	10257550	alexandersanchez.exemplars11
religion	.	10257550	alexandersanchez.exemplars11
birthyear	1997	10257550	alexandersanchez.exemplars11
ethnicityomb	2	10257550	alexandersanchez.exemplars11
religionid	4	10257550	alexandersanchez.exemplars11
birthmonth	5	10257550	alexandersanchez.exemplars11
raceomb	6	10257550	alexandersanchez.exemplars11
sex	f	10257550	alexandersanchez.exemplars11
citizenship	us	10257550	alexandersanchez.exemplars11
residence	us	10257550	alexandersanchez.exemplars11
politicalid	-2	10261642	alexandersanchez.exemplars11
dayofbirth	.	10261642	alexandersanchez.exemplars11
major	.	10261642	alexandersanchez.exemplars11
birthyear	1999	10261642	alexandersanchez.exemplars11
ethnicityomb	2	10261642	alexandersanchez.exemplars11
religionid	2	10261642	alexandersanchez.exemplars11
genoccupation	25-9999	10261642	alexandersanchez.exemplars11
occupation	25-9999	10261642	alexandersanchez.exemplars11
education	3	10261642	alexandersanchez.exemplars11
zipcode	40513	10261642	alexandersanchez.exemplars11
birthmonth	6	10261642	alexandersanchez.exemplars11
raceomb	6	10261642	alexandersanchez.exemplars11
religion	catholic	10261642	alexandersanchez.exemplars11
sex	m	10261642	alexandersanchez.exemplars11
relfamily	roman catholic	10261642	alexandersanchez.exemplars11
residence	sm	10261642	alexandersanchez.exemplars11
citizenship	us	10261642	alexandersanchez.exemplars11
dayofbirth	.	10265577	alexandersanchez.exemplars11
politicalid	0	10265577	alexandersanchez.exemplars11
religionid	1	10265577	alexandersanchez.exemplars11
birthyear	1993	10265577	alexandersanchez.exemplars11
ethnicityomb	2	10265577	alexandersanchez.exemplars11
major	2	10265577	alexandersanchez.exemplars11
genoccupation	43	10265577	alexandersanchez.exemplars11
occupation	43-3000	10265577	alexandersanchez.exemplars11
birthmonth	5	10265577	alexandersanchez.exemplars11
education	5	10265577	alexandersanchez.exemplars11
raceomb	6	10265577	alexandersanchez.exemplars11
zipcode	90650	10265577	alexandersanchez.exemplars11
religion	catholic	10265577	alexandersanchez.exemplars11
sex	f	10265577	alexandersanchez.exemplars11
relfamily	orthodox: armenian	10265577	alexandersanchez.exemplars11
citizenship	us	10265577	alexandersanchez.exemplars11
residence	us	10265577	alexandersanchez.exemplars11
dayofbirth	.	10340945	alexandersanchez.exemplars11
politicalid	0	10340945	alexandersanchez.exemplars11
major	10	10340945	alexandersanchez.exemplars11
birthyear	1988	10340945	alexandersanchez.exemplars11
ethnicityomb	2	10340945	alexandersanchez.exemplars11
religionid	3	10340945	alexandersanchez.exemplars11
zipcode	35810	10340945	alexandersanchez.exemplars11
genoccupation	41	10340945	alexandersanchez.exemplars11
occupation	41-2000	10340945	alexandersanchez.exemplars11
raceomb	5	10340945	alexandersanchez.exemplars11
birthmonth	6	10340945	alexandersanchez.exemplars11
education	8	10340945	alexandersanchez.exemplars11
relfamily	baptist	10340945	alexandersanchez.exemplars11
sex	f	10340945	alexandersanchez.exemplars11
reldenom	missionary baptist	10340945	alexandersanchez.exemplars11
religion	protestant	10340945	alexandersanchez.exemplars11
citizenship	us	10340945	alexandersanchez.exemplars11
residence	us	10340945	alexandersanchez.exemplars11
dayofbirth	.	10351362	alexandersanchez.exemplars11
birthmonth	1	10351362	alexandersanchez.exemplars11
religionid	1	10351362	alexandersanchez.exemplars11
education	13	10351362	alexandersanchez.exemplars11
birthyear	1962	10351362	alexandersanchez.exemplars11
ethnicityomb	2	10351362	alexandersanchez.exemplars11
politicalid	2	10351362	alexandersanchez.exemplars11
genoccupation	2931	10351362	alexandersanchez.exemplars11
occupation	31-1000	10351362	alexandersanchez.exemplars11
zipcode	52246	10351362	alexandersanchez.exemplars11
raceomb	6	10351362	alexandersanchez.exemplars11
major	7	10351362	alexandersanchez.exemplars11
relfamily	atheist	10351362	alexandersanchez.exemplars11
sex	m	10351362	alexandersanchez.exemplars11
religion	none	10351362	alexandersanchez.exemplars11
citizenship	us	10351362	alexandersanchez.exemplars11
residence	us	10351362	alexandersanchez.exemplars11
dayofbirth	.	10360684	alexandersanchez.exemplars11
major	10	10360684	alexandersanchez.exemplars11
birthyear	1986	10360684	alexandersanchez.exemplars11
politicalid	2	10360684	alexandersanchez.exemplars11
genoccupation	2931	10360684	alexandersanchez.exemplars11
ethnicityomb	3	10360684	alexandersanchez.exemplars11
occupation	31-1000	10360684	alexandersanchez.exemplars11
birthmonth	4	10360684	alexandersanchez.exemplars11
religionid	4	10360684	alexandersanchez.exemplars11
education	5	10360684	alexandersanchez.exemplars11
raceomb	9	10360684	alexandersanchez.exemplars11
zipcode	92782	10360684	alexandersanchez.exemplars11
sex	f	10360684	alexandersanchez.exemplars11
religion	none	10360684	alexandersanchez.exemplars11
relfamily	other non-religious	10360684	alexandersanchez.exemplars11
citizenship	us	10360684	alexandersanchez.exemplars11
residence	us	10360684	alexandersanchez.exemplars11
dayofbirth	.	10373852	alexandersanchez.exemplars11
ethnicityomb	1	10373852	alexandersanchez.exemplars11
birthmonth	10	10373852	alexandersanchez.exemplars11
genoccupation	13	10373852	alexandersanchez.exemplars11
occupation	13-9999	10373852	alexandersanchez.exemplars11
education	14	10373852	alexandersanchez.exemplars11
birthyear	1957	10373852	alexandersanchez.exemplars11
politicalid	2	10373852	alexandersanchez.exemplars11
religionid	4	10373852	alexandersanchez.exemplars11
raceomb	6	10373852	alexandersanchez.exemplars11
zipcode	7607nj	10373852	alexandersanchez.exemplars11
major	8	10373852	alexandersanchez.exemplars11
religion	catholic	10373852	alexandersanchez.exemplars11
sex	m	10373852	alexandersanchez.exemplars11
residence	nl	10373852	alexandersanchez.exemplars11
relfamily	roman catholic	10373852	alexandersanchez.exemplars11
citizenship	us	10373852	alexandersanchez.exemplars11
dayofbirth	.	10399687	alexandersanchez.exemplars11
zipcode	05403	10399687	alexandersanchez.exemplars11
birthyear	1962	10399687	alexandersanchez.exemplars11
ethnicityomb	2	10399687	alexandersanchez.exemplars11
major	2	10399687	alexandersanchez.exemplars11
genoccupation	21	10399687	alexandersanchez.exemplars11
occupation	21-1000	10399687	alexandersanchez.exemplars11
politicalid	3	10399687	alexandersanchez.exemplars11
religionid	3	10399687	alexandersanchez.exemplars11
raceomb	6	10399687	alexandersanchez.exemplars11
education	9	10399687	alexandersanchez.exemplars11
religion	buddhist	10399687	alexandersanchez.exemplars11
relfamily	buddhist: tibetan	10399687	alexandersanchez.exemplars11
sex	f	10399687	alexandersanchez.exemplars11
citizenship	us	10399687	alexandersanchez.exemplars11
residence	us	10399687	alexandersanchez.exemplars11
dayofbirth	.	10489570	alexandersanchez.exemplars11
major	.	10489570	alexandersanchez.exemplars11
politicalid	.	10489570	alexandersanchez.exemplars11
relfamily	.	10489570	alexandersanchez.exemplars11
religionid	1	10489570	alexandersanchez.exemplars11
birthmonth	12	10489570	alexandersanchez.exemplars11
birthyear	1995	10489570	alexandersanchez.exemplars11
ethnicityomb	2	10489570	alexandersanchez.exemplars11
genoccupation	25-9999	10489570	alexandersanchez.exemplars11
occupation	25-9999	10489570	alexandersanchez.exemplars11
zipcode	31533	10489570	alexandersanchez.exemplars11
education	4	10489570	alexandersanchez.exemplars11
raceomb	5	10489570	alexandersanchez.exemplars11
sex	f	10489570	alexandersanchez.exemplars11
religion	protestant	10489570	alexandersanchez.exemplars11
citizenship	us	10489570	alexandersanchez.exemplars11
residence	us	10489570	alexandersanchez.exemplars11
dayofbirth	.	10615407	alexandersanchez.exemplars11
relfamily	.	10615407	alexandersanchez.exemplars11
zipcode	02130	10615407	alexandersanchez.exemplars11
religionid	1	10615407	alexandersanchez.exemplars11
major	11	10615407	alexandersanchez.exemplars11
birthmonth	12	10615407	alexandersanchez.exemplars11
birthyear	1973	10615407	alexandersanchez.exemplars11
ethnicityomb	2	10615407	alexandersanchez.exemplars11
genoccupation	25	10615407	alexandersanchez.exemplars11
politicalid	3	10615407	alexandersanchez.exemplars11
raceomb	6	10615407	alexandersanchez.exemplars11
education	9	10615407	alexandersanchez.exemplars11
sex	f	10615407	alexandersanchez.exemplars11
religion	none	10615407	alexandersanchez.exemplars11
residence	sm	10615407	alexandersanchez.exemplars11
citizenship	us	10615407	alexandersanchez.exemplars11
politicalid	-2	10633987	alexandersanchez.exemplars11
dayofbirth	.	10633987	alexandersanchez.exemplars11
relfamily	.	10633987	alexandersanchez.exemplars11
birthyear	1999	10633987	alexandersanchez.exemplars11
birthmonth	2	10633987	alexandersanchez.exemplars11
ethnicityomb	2	10633987	alexandersanchez.exemplars11
genoccupation	25-9999	10633987	alexandersanchez.exemplars11
religionid	3	10633987	alexandersanchez.exemplars11
zipcode	48430	10633987	alexandersanchez.exemplars11
education	5	10633987	alexandersanchez.exemplars11
raceomb	6	10633987	alexandersanchez.exemplars11
major	7	10633987	alexandersanchez.exemplars11
sex	f	10633987	alexandersanchez.exemplars11
religion	protestant	10633987	alexandersanchez.exemplars11
citizenship	us	10633987	alexandersanchez.exemplars11
residence	us	10633987	alexandersanchez.exemplars11
dayofbirth	.	10683616	alexandersanchez.exemplars11
relfamily	.	10683616	alexandersanchez.exemplars11
politicalid	0	10683616	alexandersanchez.exemplars11
major	10	10683616	alexandersanchez.exemplars11
birthyear	1997	10683616	alexandersanchez.exemplars11
ethnicityomb	2	10683616	alexandersanchez.exemplars11
religionid	2	10683616	alexandersanchez.exemplars11
genoccupation	25-9999	10683616	alexandersanchez.exemplars11
birthmonth	4	10683616	alexandersanchez.exemplars11
education	5	10683616	alexandersanchez.exemplars11
raceomb	6	10683616	alexandersanchez.exemplars11
zipcode	63119	10683616	alexandersanchez.exemplars11
religion	catholic	10683616	alexandersanchez.exemplars11
sex	f	10683616	alexandersanchez.exemplars11
citizenship	us	10683616	alexandersanchez.exemplars11
residence	us	10683616	alexandersanchez.exemplars11
dayofbirth	.	10721362	alexandersanchez.exemplars11
major	12	10721362	alexandersanchez.exemplars11
birthyear	1976	10721362	alexandersanchez.exemplars11
ethnicityomb	2	10721362	alexandersanchez.exemplars11
genoccupation	25	10721362	alexandersanchez.exemplars11
politicalid	3	10721362	alexandersanchez.exemplars11
religionid	3	10721362	alexandersanchez.exemplars11
birthmonth	4	10721362	alexandersanchez.exemplars11
raceomb	6	10721362	alexandersanchez.exemplars11
education	9	10721362	alexandersanchez.exemplars11
residence	ca	10721362	alexandersanchez.exemplars11
sex	f	10721362	alexandersanchez.exemplars11
religion	otherrelig	10721362	alexandersanchez.exemplars11
citizenship	us	10721362	alexandersanchez.exemplars11
zipcode	v7e4g1	10721362	alexandersanchez.exemplars11
dayofbirth	.	10801707	alexandersanchez.exemplars11
zipcode	01108	10801707	alexandersanchez.exemplars11
birthyear	1976	10801707	alexandersanchez.exemplars11
ethnicityomb	2	10801707	alexandersanchez.exemplars11
religionid	2	10801707	alexandersanchez.exemplars11
politicalid	3	10801707	alexandersanchez.exemplars11
genoccupation	43	10801707	alexandersanchez.exemplars11
raceomb	5	10801707	alexandersanchez.exemplars11
education	8	10801707	alexandersanchez.exemplars11
major	8	10801707	alexandersanchez.exemplars11
birthmonth	9	10801707	alexandersanchez.exemplars11
sex	f	10801707	alexandersanchez.exemplars11
religion	jewish	10801707	alexandersanchez.exemplars11
residence	sm	10801707	alexandersanchez.exemplars11
citizenship	us	10801707	alexandersanchez.exemplars11
dayofbirth	.	10811331	alexandersanchez.exemplars11
relfamily	.	10811331	alexandersanchez.exemplars11
major	1	10811331	alexandersanchez.exemplars11
politicalid	1	10811331	alexandersanchez.exemplars11
birthyear	1997	10811331	alexandersanchez.exemplars11
ethnicityomb	2	10811331	alexandersanchez.exemplars11
religionid	2	10811331	alexandersanchez.exemplars11
genoccupation	25-9999	10811331	alexandersanchez.exemplars11
education	5	10811331	alexandersanchez.exemplars11
raceomb	6	10811331	alexandersanchez.exemplars11
zipcode	68701	10811331	alexandersanchez.exemplars11
birthmonth	7	10811331	alexandersanchez.exemplars11
sex	f	10811331	alexandersanchez.exemplars11
religion	protestant	10811331	alexandersanchez.exemplars11
residence	sm	10811331	alexandersanchez.exemplars11
citizenship	us	10811331	alexandersanchez.exemplars11
dayofbirth	.	10851321	alexandersanchez.exemplars11
relfamily	.	10851321	alexandersanchez.exemplars11
birthyear	1985	10851321	alexandersanchez.exemplars11
birthmonth	2	10851321	alexandersanchez.exemplars11
ethnicityomb	2	10851321	alexandersanchez.exemplars11
religionid	2	10851321	alexandersanchez.exemplars11
genoccupation	25	10851321	alexandersanchez.exemplars11
politicalid	3	10851321	alexandersanchez.exemplars11
zipcode	44122-2659	10851321	alexandersanchez.exemplars11
major	5	10851321	alexandersanchez.exemplars11
raceomb	6	10851321	alexandersanchez.exemplars11
education	9	10851321	alexandersanchez.exemplars11
sex	f	10851321	alexandersanchez.exemplars11
religion	jewish	10851321	alexandersanchez.exemplars11
citizenship	us	10851321	alexandersanchez.exemplars11
residence	us	10851321	alexandersanchez.exemplars11
politicalid	-1	10882533	alexandersanchez.exemplars11
dayofbirth	.	10882533	alexandersanchez.exemplars11
birthyear	1999	10882533	alexandersanchez.exemplars11
ethnicityomb	2	10882533	alexandersanchez.exemplars11
genoccupation	25	10882533	alexandersanchez.exemplars11
occupation	25-2000	10882533	alexandersanchez.exemplars11
zipcode	28056	10882533	alexandersanchez.exemplars11
religionid	3	10882533	alexandersanchez.exemplars11
education	5	10882533	alexandersanchez.exemplars11
major	5	10882533	alexandersanchez.exemplars11
raceomb	6	10882533	alexandersanchez.exemplars11
birthmonth	9	10882533	alexandersanchez.exemplars11
religion	catholic	10882533	alexandersanchez.exemplars11
sex	f	10882533	alexandersanchez.exemplars11
relfamily	orthodox: greek	10882533	alexandersanchez.exemplars11
citizenship	us	10882533	alexandersanchez.exemplars11
residence	us	10882533	alexandersanchez.exemplars11
dayofbirth	.	10933159	alexandersanchez.exemplars11
relfamily	.	10933159	alexandersanchez.exemplars11
zipcode	08638	10933159	alexandersanchez.exemplars11
politicalid	1	10933159	alexandersanchez.exemplars11
birthmonth	10	10933159	alexandersanchez.exemplars11
genoccupation	11	10933159	alexandersanchez.exemplars11
education	14	10933159	alexandersanchez.exemplars11
birthyear	1953	10933159	alexandersanchez.exemplars11
major	2	10933159	alexandersanchez.exemplars11
ethnicityomb	3	10933159	alexandersanchez.exemplars11
religionid	3	10933159	alexandersanchez.exemplars11
raceomb	6	10933159	alexandersanchez.exemplars11
sex	f	10933159	alexandersanchez.exemplars11
religion	protestant	10933159	alexandersanchez.exemplars11
citizenship	us	10933159	alexandersanchez.exemplars11
residence	us	10933159	alexandersanchez.exemplars11
politicalid	-1	10961217	alexandersanchez.exemplars11
dayofbirth	.	10961217	alexandersanchez.exemplars11
relfamily	.	10961217	alexandersanchez.exemplars11
major	11	10961217	alexandersanchez.exemplars11
birthyear	1985	10961217	alexandersanchez.exemplars11
genoccupation	25	10961217	alexandersanchez.exemplars11
birthmonth	3	10961217	alexandersanchez.exemplars11
ethnicityomb	3	10961217	alexandersanchez.exemplars11
religionid	3	10961217	alexandersanchez.exemplars11
raceomb	6	10961217	alexandersanchez.exemplars11
education	7	10961217	alexandersanchez.exemplars11
zipcode	91784	10961217	alexandersanchez.exemplars11
sex	f	10961217	alexandersanchez.exemplars11
religion	protestant	10961217	alexandersanchez.exemplars11
citizenship	us	10961217	alexandersanchez.exemplars11
