characteristic	 value	 user_id	 study_name	 
politicalid	2	11839333	alexandersanchez.exemplarsrep2
birthyear	2001	11839333	alexandersanchez.exemplarsrep2
genoccupation	41-	11839333	alexandersanchez.exemplarsrep2
occupation	41-2000	11839333	alexandersanchez.exemplarsrep2
education	5	11839333	alexandersanchez.exemplarsrep2
relfamily	atheist	11839333	alexandersanchez.exemplarsrep2
state	ca	11839333	alexandersanchez.exemplarsrep2
raceethnic	multi	11839333	alexandersanchez.exemplarsrep2
religion	none	11839333	alexandersanchez.exemplarsrep2
multi_black	null	11839333	alexandersanchez.exemplarsrep2
multi_middleeastern	null	11839333	alexandersanchez.exemplarsrep2
multi_native	null	11839333	alexandersanchez.exemplarsrep2
multi_pacificislander	null	11839333	alexandersanchez.exemplarsrep2
gender	other	11839333	alexandersanchez.exemplarsrep2
citizenship	us	11839333	alexandersanchez.exemplarsrep2
residence	us	11839333	alexandersanchez.exemplarsrep2
genoccupation	17-	11845654	alexandersanchez.exemplarsrep2
occupation	17-2000	11845654	alexandersanchez.exemplarsrep2
birthyear	1980	11845654	alexandersanchez.exemplarsrep2
politicalid	2	11845654	alexandersanchez.exemplarsrep2
birthmonth	9	11845654	alexandersanchez.exemplarsrep2
education	9	11845654	alexandersanchez.exemplarsrep2
gender	f	11845654	alexandersanchez.exemplarsrep2
religion	null	11845654	alexandersanchez.exemplarsrep2
religionid	null	11845654	alexandersanchez.exemplarsrep2
state	ny	11845654	alexandersanchez.exemplarsrep2
citizenship	us	11845654	alexandersanchez.exemplarsrep2
residence	us	11845654	alexandersanchez.exemplarsrep2
raceethnic	white	11845654	alexandersanchez.exemplarsrep2
politicalid	0	11857775	alexandersanchez.exemplarsrep2
religionid	1	11857775	alexandersanchez.exemplarsrep2
birthyear	2001	11857775	alexandersanchez.exemplarsrep2
birthmonth	3	11857775	alexandersanchez.exemplarsrep2
genoccupation	35-	11857775	alexandersanchez.exemplarsrep2
occupation	35-3000	11857775	alexandersanchez.exemplarsrep2
education	6	11857775	alexandersanchez.exemplarsrep2
gender	f	11857775	alexandersanchez.exemplarsrep2
religion	none	11857775	alexandersanchez.exemplarsrep2
relfamily	othernone	11857775	alexandersanchez.exemplarsrep2
state	ri	11857775	alexandersanchez.exemplarsrep2
citizenship	us	11857775	alexandersanchez.exemplarsrep2
residence	us	11857775	alexandersanchez.exemplarsrep2
raceethnic	white	11857775	alexandersanchez.exemplarsrep2
politicalid	0	11858638	alexandersanchez.exemplarsrep2
religionid	1	11858638	alexandersanchez.exemplarsrep2
genoccupation	13-	11858638	alexandersanchez.exemplarsrep2
occupation	13-1000	11858638	alexandersanchez.exemplarsrep2
birthyear	2000	11858638	alexandersanchez.exemplarsrep2
birthmonth	5	11858638	alexandersanchez.exemplarsrep2
education	7	11858638	alexandersanchez.exemplarsrep2
