characteristic	 value	 user_id	 study_name	 
state	ca	11799403	alexandersanchez.exemplars8
gender	f	11799403	alexandersanchez.exemplars8
genoccupation	null	11799403	alexandersanchez.exemplars8
reldenom	otherchristian	11799403	alexandersanchez.exemplars8
relfamily	otherchristian	11799403	alexandersanchez.exemplars8
religion	protestant	11799403	alexandersanchez.exemplars8
citizenship	us	11799403	alexandersanchez.exemplars8
residence	us	11799403	alexandersanchez.exemplars8
raceethnic	white	11799403	alexandersanchez.exemplars8
birthmonth	12	11799408	alexandersanchez.exemplars8
birthyear	1974	11799408	alexandersanchez.exemplars8
politicalid	2	11799408	alexandersanchez.exemplars8
religionid	2	11799408	alexandersanchez.exemplars8
genoccupation	21-	11799408	alexandersanchez.exemplars8
occupation	21-1000	11799408	alexandersanchez.exemplars8
education	9	11799408	alexandersanchez.exemplars8
state	ca	11799408	alexandersanchez.exemplars8
religion	catholic	11799408	alexandersanchez.exemplars8
gender	f	11799408	alexandersanchez.exemplars8
relfamily	othercatholic	11799408	alexandersanchez.exemplars8
citizenship	us	11799408	alexandersanchez.exemplars8
residence	us	11799408	alexandersanchez.exemplars8
raceethnic	white	11799408	alexandersanchez.exemplars8
religionid	1	11799411	alexandersanchez.exemplars8
birthyear	1993	11799411	alexandersanchez.exemplars8
genoccupation	21-	11799411	alexandersanchez.exemplars8
occupation	21-1000	11799411	alexandersanchez.exemplars8
birthmonth	3	11799411	alexandersanchez.exemplars8
politicalid	3	11799411	alexandersanchez.exemplars8
education	9	11799411	alexandersanchez.exemplars8
raceethnic	black	11799411	alexandersanchez.exemplars8
state	il	11799411	alexandersanchez.exemplars8
gender	m	11799411	alexandersanchez.exemplars8
religion	none	11799411	alexandersanchez.exemplars8
relfamily	othernone	11799411	alexandersanchez.exemplars8
citizenship	us	11799411	alexandersanchez.exemplars8
residence	us	11799411	alexandersanchez.exemplars8
politicalid	-1	11799414	alexandersanchez.exemplars8
birthyear	1975	11799414	alexandersanchez.exemplars8
birthmonth	2	11799414	alexandersanchez.exemplars8
religionid	2	11799414	alexandersanchez.exemplars8
genoccupation	25-	11799414	alexandersanchez.exemplars8
occupation	25-3000	11799414	alexandersanchez.exemplars8
education	9	11799414	alexandersanchez.exemplars8
gender	f	11799414	alexandersanchez.exemplars8
state	mn	11799414	alexandersanchez.exemplars8
relfamily	notlisted	11799414	alexandersanchez.exemplars8
religion	otherrelig	11799414	alexandersanchez.exemplars8
citizenship	us	11799414	alexandersanchez.exemplars8
residence	us	11799414	alexandersanchez.exemplars8
raceethnic	white	11799414	alexandersanchez.exemplars8
religionid	1	11799418	alexandersanchez.exemplars8
education	12	11799418	alexandersanchez.exemplars8
genoccupation	19-	11799418	alexandersanchez.exemplars8
occupation	19-1000	11799418	alexandersanchez.exemplars8
birthyear	1954	11799418	alexandersanchez.exemplars8
politicalid	2	11799418	alexandersanchez.exemplars8
birthmonth	7	11799418	alexandersanchez.exemplars8
state	fl	11799418	alexandersanchez.exemplars8
gender	m	11799418	alexandersanchez.exemplars8
religion	none	11799418	alexandersanchez.exemplars8
relfamily	othernone	11799418	alexandersanchez.exemplars8
citizenship	us	11799418	alexandersanchez.exemplars8
residence	us	11799418	alexandersanchez.exemplars8
raceethnic	white	11799418	alexandersanchez.exemplars8
politicalid	0	11799422	alexandersanchez.exemplars8
religionid	2	11799422	alexandersanchez.exemplars8
birthyear	2002	11799422	alexandersanchez.exemplars8
birthmonth	3	11799422	alexandersanchez.exemplars8
education	4	11799422	alexandersanchez.exemplars8
genoccupation	43-	11799422	alexandersanchez.exemplars8
occupation	43-7000	11799422	alexandersanchez.exemplars8
relfamily	baptist	11799422	alexandersanchez.exemplars8
gender	f	11799422	alexandersanchez.exemplars8
raceethnic	native	11799422	alexandersanchez.exemplars8
state	ok	11799422	alexandersanchez.exemplars8
religion	protestant	11799422	alexandersanchez.exemplars8
reldenom	unknownbaptist	11799422	alexandersanchez.exemplars8
citizenship	us	11799422	alexandersanchez.exemplars8
residence	us	11799422	alexandersanchez.exemplars8
politicalid	-1	11799423	alexandersanchez.exemplars8
religionid	2	11799423	alexandersanchez.exemplars8
birthyear	2005	11799423	alexandersanchez.exemplars8
education	3	11799423	alexandersanchez.exemplars8
birthmonth	6	11799423	alexandersanchez.exemplars8
genoccupation	9998	11799423	alexandersanchez.exemplars8
state	ca	11799423	alexandersanchez.exemplars8
religion	catholic	11799423	alexandersanchez.exemplars8
gender	m	11799423	alexandersanchez.exemplars8
relfamily	othercatholic	11799423	alexandersanchez.exemplars8
residence	sm	11799423	alexandersanchez.exemplars8
citizenship	us	11799423	alexandersanchez.exemplars8
raceethnic	white	11799423	alexandersanchez.exemplars8
religionid	1	11799424	alexandersanchez.exemplars8
education	2	11799424	alexandersanchez.exemplars8
politicalid	2	11799424	alexandersanchez.exemplars8
birthyear	2004	11799424	alexandersanchez.exemplars8
birthmonth	6	11799424	alexandersanchez.exemplars8
genoccupation	9998	11799424	alexandersanchez.exemplars8
state	ca	11799424	alexandersanchez.exemplars8
religion	catholic	11799424	alexandersanchez.exemplars8
gender	f	11799424	alexandersanchez.exemplars8
raceethnic	hispanic	11799424	alexandersanchez.exemplars8
relfamily	romancatholic	11799424	alexandersanchez.exemplars8
citizenship	us	11799424	alexandersanchez.exemplars8
residence	us	11799424	alexandersanchez.exemplars8
multi_hispanic	1	11799425	alexandersanchez.exemplars8
multi_pacificislander	1	11799425	alexandersanchez.exemplars8
multi_white	1	11799425	alexandersanchez.exemplars8
politicalid	1	11799425	alexandersanchez.exemplars8
religionid	1	11799425	alexandersanchez.exemplars8
birthmonth	11	11799425	alexandersanchez.exemplars8
birthyear	2003	11799425	alexandersanchez.exemplars8
education	3	11799425	alexandersanchez.exemplars8
genoccupation	9998	11799425	alexandersanchez.exemplars8
state	ca	11799425	alexandersanchez.exemplars8
raceethnic	multi	11799425	alexandersanchez.exemplars8
religion	none	11799425	alexandersanchez.exemplars8
multi_asian	null	11799425	alexandersanchez.exemplars8
multi_black	null	11799425	alexandersanchez.exemplars8
multi_middleeastern	null	11799425	alexandersanchez.exemplars8
multi_native	null	11799425	alexandersanchez.exemplars8
gender	other	11799425	alexandersanchez.exemplars8
relfamily	spiritual	11799425	alexandersanchez.exemplars8
citizenship	us	11799425	alexandersanchez.exemplars8
residence	us	11799425	alexandersanchez.exemplars8
religionid	1	11799432	alexandersanchez.exemplars8
birthmonth	2	11799432	alexandersanchez.exemplars8
education	2	11799432	alexandersanchez.exemplars8
birthyear	2009	11799432	alexandersanchez.exemplars8
gender	f	11799432	alexandersanchez.exemplars8
raceethnic	hispanic	11799432	alexandersanchez.exemplars8
residence	hn	11799432	alexandersanchez.exemplars8
genoccupation	null	11799432	alexandersanchez.exemplars8
politicalid	null	11799432	alexandersanchez.exemplars8
reldenom	null	11799432	alexandersanchez.exemplars8
relfamily	null	11799432	alexandersanchez.exemplars8
religion	protestant	11799432	alexandersanchez.exemplars8
citizenship	us	11799432	alexandersanchez.exemplars8
politicalid	1	11799435	alexandersanchez.exemplars8
religionid	2	11799435	alexandersanchez.exemplars8
birthyear	2003	11799435	alexandersanchez.exemplars8
education	4	11799435	alexandersanchez.exemplars8
birthmonth	7	11799435	alexandersanchez.exemplars8
genoccupation	9998	11799435	alexandersanchez.exemplars8
reldenom	disciplesofchrist	11799435	alexandersanchez.exemplars8
gender	f	11799435	alexandersanchez.exemplars8
state	il	11799435	alexandersanchez.exemplars8
relfamily	nondenominational	11799435	alexandersanchez.exemplars8
religion	protestant	11799435	alexandersanchez.exemplars8
citizenship	us	11799435	alexandersanchez.exemplars8
residence	us	11799435	alexandersanchez.exemplars8
raceethnic	white	11799435	alexandersanchez.exemplars8
education	12	11799439	alexandersanchez.exemplars8
birthyear	1964	11799439	alexandersanchez.exemplars8
birthmonth	2	11799439	alexandersanchez.exemplars8
politicalid	2	11799439	alexandersanchez.exemplars8
genoccupation	25-	11799439	alexandersanchez.exemplars8
occupation	25-1000	11799439	alexandersanchez.exemplars8
religionid	3	11799439	alexandersanchez.exemplars8
relfamily	conservative	11799439	alexandersanchez.exemplars8
gender	f	11799439	alexandersanchez.exemplars8
religion	jewish	11799439	alexandersanchez.exemplars8
state	null	11799439	alexandersanchez.exemplars8
citizenship	us	11799439	alexandersanchez.exemplars8
residence	us	11799439	alexandersanchez.exemplars8
raceethnic	white	11799439	alexandersanchez.exemplars8
religionid	1	11799450	alexandersanchez.exemplars8
birthyear	2003	11799450	alexandersanchez.exemplars8
politicalid	3	11799450	alexandersanchez.exemplars8
genoccupation	35-	11799450	alexandersanchez.exemplars8
occupation	35-9000	11799450	alexandersanchez.exemplars8
education	4	11799450	alexandersanchez.exemplars8
birthmonth	7	11799450	alexandersanchez.exemplars8
state	az	11799450	alexandersanchez.exemplars8
gender	f	11799450	alexandersanchez.exemplars8
raceethnic	hispanic	11799450	alexandersanchez.exemplars8
religion	none	11799450	alexandersanchez.exemplars8
relfamily	spiritual	11799450	alexandersanchez.exemplars8
citizenship	us	11799450	alexandersanchez.exemplars8
residence	us	11799450	alexandersanchez.exemplars8
politicalid	1	11799451	alexandersanchez.exemplars8
birthyear	1982	11799451	alexandersanchez.exemplars8
religionid	2	11799451	alexandersanchez.exemplars8
genoccupation	23-	11799451	alexandersanchez.exemplars8
occupation	23-1000	11799451	alexandersanchez.exemplars8
birthmonth	5	11799451	alexandersanchez.exemplars8
education	7	11799451	alexandersanchez.exemplars8
state	ca	11799451	alexandersanchez.exemplars8
religion	catholic	11799451	alexandersanchez.exemplars8
gender	f	11799451	alexandersanchez.exemplars8
relfamily	romancatholic	11799451	alexandersanchez.exemplars8
citizenship	us	11799451	alexandersanchez.exemplars8
residence	us	11799451	alexandersanchez.exemplars8
raceethnic	white	11799451	alexandersanchez.exemplars8
politicalid	0	11799453	alexandersanchez.exemplars8
education	1	11799453	alexandersanchez.exemplars8
birthyear	1910	11799453	alexandersanchez.exemplars8
birthmonth	4	11799453	alexandersanchez.exemplars8
religionid	4	11799453	alexandersanchez.exemplars8
religion	catholic	11799453	alexandersanchez.exemplars8
raceethnic	hispanic	11799453	alexandersanchez.exemplars8
gender	m	11799453	alexandersanchez.exemplars8
residence	mx	11799453	alexandersanchez.exemplars8
genoccupation	null	11799453	alexandersanchez.exemplars8
relfamily	romancatholic	11799453	alexandersanchez.exemplars8
citizenship	us	11799453	alexandersanchez.exemplars8
politicalid	-1	11799456	alexandersanchez.exemplars8
birthmonth	12	11799456	alexandersanchez.exemplars8
birthyear	2001	11799456	alexandersanchez.exemplars8
genoccupation	25-	11799456	alexandersanchez.exemplars8
occupation	25-9000	11799456	alexandersanchez.exemplars8
religionid	4	11799456	alexandersanchez.exemplars8
education	5	11799456	alexandersanchez.exemplars8
reldenom	anglican	11799456	alexandersanchez.exemplars8
relfamily	anglican	11799456	alexandersanchez.exemplars8
gender	m	11799456	alexandersanchez.exemplars8
state	nj	11799456	alexandersanchez.exemplars8
religion	protestant	11799456	alexandersanchez.exemplars8
citizenship	us	11799456	alexandersanchez.exemplars8
residence	us	11799456	alexandersanchez.exemplars8
raceethnic	white	11799456	alexandersanchez.exemplars8
politicalid	0	11799458	alexandersanchez.exemplars8
religionid	1	11799458	alexandersanchez.exemplars8
birthyear	2001	11799458	alexandersanchez.exemplars8
birthmonth	4	11799458	alexandersanchez.exemplars8
education	4	11799458	alexandersanchez.exemplars8
genoccupation	9998	11799458	alexandersanchez.exemplars8
raceethnic	asian	11799458	alexandersanchez.exemplars8
state	ca	11799458	alexandersanchez.exemplars8
religion	catholic	11799458	alexandersanchez.exemplars8
gender	f	11799458	alexandersanchez.exemplars8
relfamily	null	11799458	alexandersanchez.exemplars8
citizenship	us	11799458	alexandersanchez.exemplars8
residence	us	11799458	alexandersanchez.exemplars8
birthmonth	12	11799463	alexandersanchez.exemplars8
birthyear	1975	11799463	alexandersanchez.exemplars8
religionid	2	11799463	alexandersanchez.exemplars8
genoccupation	27-	11799463	alexandersanchez.exemplars8
occupation	27-2000	11799463	alexandersanchez.exemplars8
politicalid	3	11799463	alexandersanchez.exemplars8
education	8	11799463	alexandersanchez.exemplars8
state	ca	11799463	alexandersanchez.exemplars8
relfamily	conservative	11799463	alexandersanchez.exemplars8
gender	f	11799463	alexandersanchez.exemplars8
religion	jewish	11799463	alexandersanchez.exemplars8
citizenship	us	11799463	alexandersanchez.exemplars8
residence	us	11799463	alexandersanchez.exemplars8
raceethnic	white	11799463	alexandersanchez.exemplars8
politicalid	0	11799467	alexandersanchez.exemplars8
birthmonth	12	11799467	alexandersanchez.exemplars8
birthyear	1971	11799467	alexandersanchez.exemplars8
religionid	2	11799467	alexandersanchez.exemplars8
genoccupation	2931	11799467	alexandersanchez.exemplars8
occupation	31-9000	11799467	alexandersanchez.exemplars8
education	5	11799467	alexandersanchez.exemplars8
religion	catholic	11799467	alexandersanchez.exemplars8
gender	f	11799467	alexandersanchez.exemplars8
raceethnic	hispanic	11799467	alexandersanchez.exemplars8
state	mi	11799467	alexandersanchez.exemplars8
relfamily	othercatholic	11799467	alexandersanchez.exemplars8
citizenship	us	11799467	alexandersanchez.exemplars8
residence	us	11799467	alexandersanchez.exemplars8
politicalid	1	11799472	alexandersanchez.exemplars8
religionid	1	11799472	alexandersanchez.exemplars8
genoccupation	13-	11799472	alexandersanchez.exemplars8
occupation	13-1000	11799472	alexandersanchez.exemplars8
birthyear	1986	11799472	alexandersanchez.exemplars8
education	5	11799472	alexandersanchez.exemplars8
birthmonth	9	11799472	alexandersanchez.exemplars8
gender	m	11799472	alexandersanchez.exemplars8
relfamily	methodist	11799472	alexandersanchez.exemplars8
state	null	11799472	alexandersanchez.exemplars8
religion	protestant	11799472	alexandersanchez.exemplars8
reldenom	unitedmethodist	11799472	alexandersanchez.exemplars8
citizenship	us	11799472	alexandersanchez.exemplars8
residence	us	11799472	alexandersanchez.exemplars8
raceethnic	white	11799472	alexandersanchez.exemplars8
religionid	1	11799474	alexandersanchez.exemplars8
birthmonth	12	11799474	alexandersanchez.exemplars8
genoccupation	15-	11799474	alexandersanchez.exemplars8
occupation	15-1000	11799474	alexandersanchez.exemplars8
birthyear	1984	11799474	alexandersanchez.exemplars8
politicalid	3	11799474	alexandersanchez.exemplars8
education	7	11799474	alexandersanchez.exemplars8
gender	m	11799474	alexandersanchez.exemplars8
religion	none	11799474	alexandersanchez.exemplars8
state	null	11799474	alexandersanchez.exemplars8
relfamily	othernone	11799474	alexandersanchez.exemplars8
residence	sm	11799474	alexandersanchez.exemplars8
citizenship	us	11799474	alexandersanchez.exemplars8
raceethnic	white	11799474	alexandersanchez.exemplars8
birthmonth	12	11799476	alexandersanchez.exemplars8
birthyear	1998	11799476	alexandersanchez.exemplars8
religionid	2	11799476	alexandersanchez.exemplars8
education	7	11799476	alexandersanchez.exemplars8
religion	catholic	11799476	alexandersanchez.exemplars8
relfamily	eastern	11799476	alexandersanchez.exemplars8
gender	f	11799476	alexandersanchez.exemplars8
genoccupation	null	11799476	alexandersanchez.exemplars8
politicalid	null	11799476	alexandersanchez.exemplars8
raceethnic	pacificislander	11799476	alexandersanchez.exemplars8
citizenship	us	11799476	alexandersanchez.exemplars8
residence	us	11799476	alexandersanchez.exemplars8
state	wi	11799476	alexandersanchez.exemplars8
politicalid	0	11799479	alexandersanchez.exemplars8
religionid	2	11799479	alexandersanchez.exemplars8
birthyear	2001	11799479	alexandersanchez.exemplars8
education	5	11799479	alexandersanchez.exemplars8
birthmonth	6	11799479	alexandersanchez.exemplars8
genoccupation	9998	11799479	alexandersanchez.exemplars8
gender	f	11799479	alexandersanchez.exemplars8
state	il	11799479	alexandersanchez.exemplars8
reldenom	nondenominational	11799479	alexandersanchez.exemplars8
relfamily	nondenominational	11799479	alexandersanchez.exemplars8
religion	protestant	11799479	alexandersanchez.exemplars8
citizenship	us	11799479	alexandersanchez.exemplars8
residence	us	11799479	alexandersanchez.exemplars8
raceethnic	white	11799479	alexandersanchez.exemplars8
birthyear	1998	11799480	alexandersanchez.exemplars8
politicalid	2	11799480	alexandersanchez.exemplars8
religionid	2	11799480	alexandersanchez.exemplars8
genoccupation	41-	11799480	alexandersanchez.exemplars8
occupation	41-2000	11799480	alexandersanchez.exemplars8
education	7	11799480	alexandersanchez.exemplars8
birthmonth	9	11799480	alexandersanchez.exemplars8
raceethnic	black	11799480	alexandersanchez.exemplars8
gender	f	11799480	alexandersanchez.exemplars8
state	md	11799480	alexandersanchez.exemplars8
reldenom	nondenominational	11799480	alexandersanchez.exemplars8
relfamily	nondenominational	11799480	alexandersanchez.exemplars8
religion	protestant	11799480	alexandersanchez.exemplars8
citizenship	us	11799480	alexandersanchez.exemplars8
residence	us	11799480	alexandersanchez.exemplars8
religionid	1	11799481	alexandersanchez.exemplars8
education	13	11799481	alexandersanchez.exemplars8
birthyear	1981	11799481	alexandersanchez.exemplars8
occupation	29-1000	11799481	alexandersanchez.exemplars8
genoccupation	2931	11799481	alexandersanchez.exemplars8
politicalid	3	11799481	alexandersanchez.exemplars8
birthmonth	8	11799481	alexandersanchez.exemplars8
relfamily	agnostic	11799481	alexandersanchez.exemplars8
state	il	11799481	alexandersanchez.exemplars8
gender	m	11799481	alexandersanchez.exemplars8
religion	none	11799481	alexandersanchez.exemplars8
citizenship	us	11799481	alexandersanchez.exemplars8
residence	us	11799481	alexandersanchez.exemplars8
raceethnic	white	11799481	alexandersanchez.exemplars8
politicalid	0	11799488	alexandersanchez.exemplars8
birthyear	1999	11799488	alexandersanchez.exemplars8
religionid	2	11799488	alexandersanchez.exemplars8
birthmonth	4	11799488	alexandersanchez.exemplars8
education	7	11799488	alexandersanchez.exemplars8
genoccupation	9998	11799488	alexandersanchez.exemplars8
raceethnic	asian	11799488	alexandersanchez.exemplars8
state	ca	11799488	alexandersanchez.exemplars8
religion	catholic	11799488	alexandersanchez.exemplars8
gender	f	11799488	alexandersanchez.exemplars8
relfamily	romancatholic	11799488	alexandersanchez.exemplars8
citizenship	us	11799488	alexandersanchez.exemplars8
residence	us	11799488	alexandersanchez.exemplars8
politicalid	-2	11799490	alexandersanchez.exemplars8
education	13	11799490	alexandersanchez.exemplars8
birthyear	1952	11799490	alexandersanchez.exemplars8
genoccupation	25-	11799490	alexandersanchez.exemplars8
occupation	25-1000	11799490	alexandersanchez.exemplars8
religionid	3	11799490	alexandersanchez.exemplars8
birthmonth	9	11799490	alexandersanchez.exemplars8
religion	catholic	11799490	alexandersanchez.exemplars8
gender	m	11799490	alexandersanchez.exemplars8
relfamily	romancatholic	11799490	alexandersanchez.exemplars8
state	tn	11799490	alexandersanchez.exemplars8
citizenship	us	11799490	alexandersanchez.exemplars8
residence	us	11799490	alexandersanchez.exemplars8
raceethnic	white	11799490	alexandersanchez.exemplars8
politicalid	1	11799493	alexandersanchez.exemplars8
religionid	1	11799493	alexandersanchez.exemplars8
birthyear	1971	11799493	alexandersanchez.exemplars8
birthmonth	5	11799493	alexandersanchez.exemplars8
genoccupation	53-	11799493	alexandersanchez.exemplars8
occupation	53-7000	11799493	alexandersanchez.exemplars8
education	7	11799493	alexandersanchez.exemplars8
relfamily	agnostic	11799493	alexandersanchez.exemplars8
gender	m	11799493	alexandersanchez.exemplars8
religion	none	11799493	alexandersanchez.exemplars8
state	pa	11799493	alexandersanchez.exemplars8
citizenship	us	11799493	alexandersanchez.exemplars8
residence	us	11799493	alexandersanchez.exemplars8
raceethnic	white	11799493	alexandersanchez.exemplars8
birthmonth	1	11799495	alexandersanchez.exemplars8
education	13	11799495	alexandersanchez.exemplars8
birthyear	1958	11799495	alexandersanchez.exemplars8
politicalid	2	11799495	alexandersanchez.exemplars8
religionid	2	11799495	alexandersanchez.exemplars8
genoccupation	2931	11799495	alexandersanchez.exemplars8
occupation	31-9000	11799495	alexandersanchez.exemplars8
religion	catholic	11799495	alexandersanchez.exemplars8
gender	f	11799495	alexandersanchez.exemplars8
state	ia	11799495	alexandersanchez.exemplars8
relfamily	romancatholic	11799495	alexandersanchez.exemplars8
citizenship	us	11799495	alexandersanchez.exemplars8
residence	us	11799495	alexandersanchez.exemplars8
raceethnic	white	11799495	alexandersanchez.exemplars8
politicalid	0	11799499	alexandersanchez.exemplars8
birthmonth	1	11799499	alexandersanchez.exemplars8
birthyear	1947	11799499	alexandersanchez.exemplars8
religionid	3	11799499	alexandersanchez.exemplars8
genoccupation	43-	11799499	alexandersanchez.exemplars8
occupation	43-3000	11799499	alexandersanchez.exemplars8
education	5	11799499	alexandersanchez.exemplars8
gender	f	11799499	alexandersanchez.exemplars8
relfamily	methodist	11799499	alexandersanchez.exemplars8
state	nc	11799499	alexandersanchez.exemplars8
religion	protestant	11799499	alexandersanchez.exemplars8
residence	sm	11799499	alexandersanchez.exemplars8
reldenom	unitedmethodist	11799499	alexandersanchez.exemplars8
citizenship	us	11799499	alexandersanchez.exemplars8
raceethnic	white	11799499	alexandersanchez.exemplars8
politicalid	-1	11799501	alexandersanchez.exemplars8
education	11	11799501	alexandersanchez.exemplars8
birthyear	1992	11799501	alexandersanchez.exemplars8
occupation	29-1000	11799501	alexandersanchez.exemplars8
genoccupation	2931	11799501	alexandersanchez.exemplars8
religionid	3	11799501	alexandersanchez.exemplars8
birthmonth	6	11799501	alexandersanchez.exemplars8
reldenom	churchofjesuschrist	11799501	alexandersanchez.exemplars8
state	id	11799501	alexandersanchez.exemplars8
relfamily	latterdaysaints	11799501	alexandersanchez.exemplars8
gender	m	11799501	alexandersanchez.exemplars8
religion	protestant	11799501	alexandersanchez.exemplars8
residence	sm	11799501	alexandersanchez.exemplars8
citizenship	us	11799501	alexandersanchez.exemplars8
raceethnic	white	11799501	alexandersanchez.exemplars8
politicalid	-1	11799502	alexandersanchez.exemplars8
birthyear	2002	11799502	alexandersanchez.exemplars8
religionid	3	11799502	alexandersanchez.exemplars8
genoccupation	35-	11799502	alexandersanchez.exemplars8
occupation	35-2000	11799502	alexandersanchez.exemplars8
education	5	11799502	alexandersanchez.exemplars8
birthmonth	7	11799502	alexandersanchez.exemplars8
reldenom	freemethodist	11799502	alexandersanchez.exemplars8
state	ga	11799502	alexandersanchez.exemplars8
gender	m	11799502	alexandersanchez.exemplars8
relfamily	methodist	11799502	alexandersanchez.exemplars8
religion	protestant	11799502	alexandersanchez.exemplars8
residence	sm	11799502	alexandersanchez.exemplars8
citizenship	us	11799502	alexandersanchez.exemplars8
raceethnic	white	11799502	alexandersanchez.exemplars8
birthmonth	10	11799505	alexandersanchez.exemplars8
genoccupation	19-	11799505	alexandersanchez.exemplars8
occupation	19-1000	11799505	alexandersanchez.exemplars8
birthyear	1982	11799505	alexandersanchez.exemplars8
politicalid	2	11799505	alexandersanchez.exemplars8
religionid	2	11799505	alexandersanchez.exemplars8
education	8	11799505	alexandersanchez.exemplars8
reldenom	americanbaptist	11799505	alexandersanchez.exemplars8
relfamily	baptist	11799505	alexandersanchez.exemplars8
gender	f	11799505	alexandersanchez.exemplars8
state	in	11799505	alexandersanchez.exemplars8
religion	protestant	11799505	alexandersanchez.exemplars8
citizenship	us	11799505	alexandersanchez.exemplars8
residence	us	11799505	alexandersanchez.exemplars8
raceethnic	white	11799505	alexandersanchez.exemplars8
religionid	1	11799518	alexandersanchez.exemplars8
birthmonth	11	11799518	alexandersanchez.exemplars8
politicalid	2	11799518	alexandersanchez.exemplars8
birthyear	2002	11799518	alexandersanchez.exemplars8
genoccupation	35-	11799518	alexandersanchez.exemplars8
occupation	35-3000	11799518	alexandersanchez.exemplars8
education	4	11799518	alexandersanchez.exemplars8
relfamily	agnostic	11799518	alexandersanchez.exemplars8
gender	f	11799518	alexandersanchez.exemplars8
state	il	11799518	alexandersanchez.exemplars8
religion	none	11799518	alexandersanchez.exemplars8
citizenship	us	11799518	alexandersanchez.exemplars8
residence	us	11799518	alexandersanchez.exemplars8
raceethnic	white	11799518	alexandersanchez.exemplars8
religionid	1	11799526	alexandersanchez.exemplars8
birthmonth	10	11799526	alexandersanchez.exemplars8
genoccupation	11-	11799526	alexandersanchez.exemplars8
occupation	11-9000	11799526	alexandersanchez.exemplars8
education	14	11799526	alexandersanchez.exemplars8
birthyear	1979	11799526	alexandersanchez.exemplars8
politicalid	2	11799526	alexandersanchez.exemplars8
religion	catholic	11799526	alexandersanchez.exemplars8
gender	f	11799526	alexandersanchez.exemplars8
state	nc	11799526	alexandersanchez.exemplars8
relfamily	romancatholic	11799526	alexandersanchez.exemplars8
citizenship	us	11799526	alexandersanchez.exemplars8
residence	us	11799526	alexandersanchez.exemplars8
raceethnic	white	11799526	alexandersanchez.exemplars8
occupation	1	11799532	alexandersanchez.exemplars8
politicalid	1	11799532	alexandersanchez.exemplars8
birthmonth	10	11799532	alexandersanchez.exemplars8
genoccupation	11-	11799532	alexandersanchez.exemplars8
education	14	11799532	alexandersanchez.exemplars8
birthyear	1954	11799532	alexandersanchez.exemplars8
religionid	4	11799532	alexandersanchez.exemplars8
religion	catholic	11799532	alexandersanchez.exemplars8
gender	m	11799532	alexandersanchez.exemplars8
state	me	11799532	alexandersanchez.exemplars8
relfamily	romancatholic	11799532	alexandersanchez.exemplars8
citizenship	us	11799532	alexandersanchez.exemplars8
residence	us	11799532	alexandersanchez.exemplars8
raceethnic	white	11799532	alexandersanchez.exemplars8
politicalid	0	11799535	alexandersanchez.exemplars8
birthmonth	10	11799535	alexandersanchez.exemplars8
birthyear	1979	11799535	alexandersanchez.exemplars8
genoccupation	25-	11799535	alexandersanchez.exemplars8
occupation	25-2000	11799535	alexandersanchez.exemplars8
religionid	4	11799535	alexandersanchez.exemplars8
education	7	11799535	alexandersanchez.exemplars8
gender	f	11799535	alexandersanchez.exemplars8
reldenom	otherchristian	11799535	alexandersanchez.exemplars8
relfamily	otherchristian	11799535	alexandersanchez.exemplars8
religion	protestant	11799535	alexandersanchez.exemplars8
citizenship	us	11799535	alexandersanchez.exemplars8
residence	us	11799535	alexandersanchez.exemplars8
raceethnic	white	11799535	alexandersanchez.exemplars8
state	wi	11799535	alexandersanchez.exemplars8
religionid	1	11799537	alexandersanchez.exemplars8
birthmonth	10	11799537	alexandersanchez.exemplars8
birthyear	1990	11799537	alexandersanchez.exemplars8
politicalid	2	11799537	alexandersanchez.exemplars8
education	7	11799537	alexandersanchez.exemplars8
genoccupation	9998	11799537	alexandersanchez.exemplars8
gender	f	11799537	alexandersanchez.exemplars8
state	mo	11799537	alexandersanchez.exemplars8
religion	none	11799537	alexandersanchez.exemplars8
relfamily	othernone	11799537	alexandersanchez.exemplars8
citizenship	us	11799537	alexandersanchez.exemplars8
residence	us	11799537	alexandersanchez.exemplars8
raceethnic	white	11799537	alexandersanchez.exemplars8
birthyear	1992	11799538	alexandersanchez.exemplars8
genoccupation	2931	11799538	alexandersanchez.exemplars8
politicalid	3	11799538	alexandersanchez.exemplars8
religionid	3	11799538	alexandersanchez.exemplars8
occupation	31-9000	11799538	alexandersanchez.exemplars8
birthmonth	9	11799538	alexandersanchez.exemplars8
education	9	11799538	alexandersanchez.exemplars8
state	ca	11799538	alexandersanchez.exemplars8
religion	jewish	11799538	alexandersanchez.exemplars8
gender	m	11799538	alexandersanchez.exemplars8
relfamily	reform	11799538	alexandersanchez.exemplars8
citizenship	us	11799538	alexandersanchez.exemplars8
residence	us	11799538	alexandersanchez.exemplars8
raceethnic	white	11799538	alexandersanchez.exemplars8
politicalid	-3	11799541	alexandersanchez.exemplars8
birthyear	1965	11799541	alexandersanchez.exemplars8
birthmonth	3	11799541	alexandersanchez.exemplars8
genoccupation	41-	11799541	alexandersanchez.exemplars8
occupation	41-3000	11799541	alexandersanchez.exemplars8
education	9	11799541	alexandersanchez.exemplars8
relfamily	baptist	11799541	alexandersanchez.exemplars8
raceethnic	black	11799541	alexandersanchez.exemplars8
gender	f	11799541	alexandersanchez.exemplars8
state	fl	11799541	alexandersanchez.exemplars8
